DataNumber,FaultType,FaultSize,Load,RPM,SamplingFreq,BA_Mean,BA_Std,BA_Min,BA_Max,BA_RMS,BA_Kurtosis,BA_Skewness,DE_Mean,DE_Std,DE_Min,DE_Max,DE_RMS,DE_Kurtosis,DE_Skewness,FE_Mean,FE_Std,FE_Min,FE_Max,FE_RMS,FE_Kurtosis,FE_Skewness
X289,B,0014,3,1732.0,12000.0,7.985496507965771e-06,0.6549718102795219,-1.216801210173827,1.311049947096203,0.6549683990078066,1.5735897608598186,0.0023981744388609345,1.0703873532646014e-05,0.14953692942613048,-1.56490793994508,1.4852177087575147,0.1495361509690225,9.128312422285894,0.016097632509521703,9.083600196540438e-06,0.21399838796630888,-2.595637591629782,2.6473156551234647,0.21399727358125606,13.361355998816716,0.11798799799542717
X290,B,0021,0,1796.0,12000.0,3.556458873403261e-05,0.10313275200615149,-0.3439007849189729,0.3304021428752903,0.10313222098713085,2.2469173161297613,-0.03199524211127334,3.2212822681897936e-05,0.10079181778290855,-0.5994603904509791,0.7735225436807575,0.10079129797175422,3.5394262801462806,-0.023482993308922426,-5.469631036424567e-06,0.15112000960652094,-2.3279654665060363,2.4654059620653923,0.15111922262007219,23.268292127179055,0.13254245272280876
X291,B,0021,1,1775.0,12000.0,5.494339006288334e-06,0.14342106559723808,-0.3618020066377494,0.3407545116609648,0.14342031871581842,1.8244209216248404,-0.04971074042472949,-6.224328663527391e-05,0.10339616849879263,-0.7419680530057389,0.8523327453974548,0.10339564871064122,4.1224191813235675,0.0027942776856295904,2.4778280627273232e-05,0.16840990278128679,-3.1040591816354985,3.1315512079748915,0.16840902746692563,28.359442572573634,0.12273622789904849
X292,B,0021,2,1756.0,12000.0,-0.00017683376531042036,0.17898205398030811,-0.42748583113280963,0.39186829349627056,0.17898120913574742,1.7190243527238713,-0.024984188064081588,-2.7261427558002815e-05,0.10743436617032151,-0.7002126529029404,0.8084036145621294,0.10743381007368,3.465742585658421,0.014052232829795959,-2.1076515469304003e-05,0.16787583638717124,-3.0336658853764007,3.043818530208016,0.16787496335464633,14.526053602445362,0.009425665229018533
X293,B,0021,3,1734.0,12000.0,-5.159367882607846e-07,0.2092855935214292,-0.4792019873141375,0.49268932821504163,0.2092845034900936,1.700801767747593,-0.014680008148670376,2.1532797137509792e-05,0.11314575527225595,-0.6716626693277794,0.7045689673987675,0.11314516801887929,3.2859830922700377,-0.01586076545333682,-4.471505440291426e-06,0.1731186526694867,-1.9193954653230811,1.915057781430166,0.17311775106523716,7.828615977873816,0.037792799054892856
X278,IR,0007,0,1796.0,12000.0,-0.00016838502119702702,0.08985806991968479,-0.3712531707815828,0.3230929024132738,0.08985775967669898,2.342327856421775,-0.07841174646296299,-4.912688435037414e-05,0.12180329201300004,-0.6569202519363297,0.6493830614369237,0.12180266752641886,3.9999780565082648,-0.15118336899650578,-0.0005369476764380572,0.2731180658895002,-1.7893109895487327,1.987013685775943,0.2731171712152747,7.254244595196877,0.04504437483363767
X279,IR,0007,1,1772.0,12000.0,-4.734922946359128e-05,0.19587662130947645,-0.4736651745979107,0.5113467541854722,0.19587560683897487,1.740956451507842,0.06045406015979273,5.579317748042904e-06,0.12131144654010843,-0.6533410249050563,0.5910745040370595,0.12131081483631408,3.892743925330895,-0.16891367621300604,-6.96639042804679e-05,0.2376327076791728,-1.3557710167018997,1.5649661261552434,0.2376314802169119,6.094435377731001,0.13310677675438315
X280,IR,0007,2,1755.0,12000.0,7.20833633703813e-05,0.242092634411863,-0.5072597338009472,0.5659742325689836,0.24209138424095009,1.6744755813473344,0.03027118767896999,-1.2045279193549238e-05,0.1251636720624166,-0.6879848208983719,0.7078202489619076,0.12516302074619276,3.862332085074054,-0.17119307382268523,-1.7749987691330696e-05,0.23039874326747195,-1.43281320631886,1.535564975499322,0.23039754395462816,5.928998521282106,-0.02951456161748925
X281,IR,0007,3,1732.0,12000.0,2.173509815523971e-05,0.27562066312116146,-0.632012860397641,0.6368228863877201,0.2756192284501417,1.6731942418026544,0.020938756122697483,-5.526474406318075e-05,0.12701086840249873,-0.6418718664390066,0.6464011475330492,0.12701021890924727,3.6906777122805376,-0.0938101033009163,9.298511785666153e-07,0.24108393577997045,-1.4041131271618084,1.5447533663446853,0.24108268013299483,5.318301533720084,-0.09692756457968185
X274,IR,0014,0,1796.0,12000.0,-4.260956684484924e-05,0.2287710350322704,-0.5767210048646112,0.5898866509217391,0.2287698474814861,1.7703240780631397,-0.007287855723972414,1.4668646466876305e-05,0.18361713999775175,-1.1422293210478944,0.9689400601896304,0.18361618424191156,3.7378423709102533,0.007127304932638445,3.2121789833407905e-05,0.17894071138848083,-1.0568080761538896,1.1688251705993575,0.17893978228630103,5.475205963663349,0.11972167648801312
X275,IR,0014,1,1775.0,12000.0,-3.2217113424328387e-07,0.3226014682920862,-0.729016198012092,0.7343748999107568,0.32259978807189077,1.6304875191694117,0.011727490209830155,-1.8029505553728854e-05,0.15757041967980645,-1.3413572095130388,1.1216466627424502,0.15756960002989054,4.315948585022676,0.023862351737041557,2.3611660890854454e-06,0.14151061952714034,-0.8727386502029587,0.9031501809658726,0.1415098825104429,5.637908116002697,-0.0068253206553728265
X276,IR,0014,2,1755.0,12000.0,-1.3965645318858184e-05,0.38100286728700294,-0.8225222343854277,0.8184398625483014,0.38100088314785785,1.6035753900173948,0.0064124174030757005,2.279451879102265e-05,0.15201901306015803,-0.9868276012367811,0.9984545544518417,0.15201822300137616,4.344068630474281,0.01723035139616472,3.641599658231637e-05,0.13275562540578315,-0.8394589717902142,0.7697675217162795,0.1327549389630682,5.667175041482762,-0.004314177881057831
X277,IR,0014,3,1733.0,12000.0,4.525314331333928e-05,0.4403743205873344,-0.9169563566706086,0.9398921497586694,0.4403720292902413,1.5900963874793976,0.0048021700576986225,-6.761014574255877e-05,0.152169874090354,-1.1074742407786435,1.2725252801794404,0.15216909655677174,4.8492489059949255,0.025225702646691408,-2.4220490375640988e-05,0.13747514113840095,-0.8592179668756571,0.8719565785788885,0.1374744272537809,5.521590453235256,-0.06269353136103181
X270,IR,0021,0,1796.0,12000.0,9.55396756446954e-05,0.08508144901764456,-0.29442122988666986,0.32837307278395333,0.08508105952592071,2.7235709668550956,0.006516017614995377,5.3003220515191536e-05,0.2002824922205779,-1.1477950729717925,1.004698465489746,0.2002814560933647,4.630699028024205,-0.032268274378823784,1.9556474224114168e-05,0.3216232976664965,-1.9999006344159274,2.225066638311345,0.32162162313536613,7.115301525789682,0.025576783104572873
X271,IR,0021,1,1776.0,12000.0,-0.00010088876428088115,0.08866336176160115,-0.2968042544319367,0.320920137259458,0.08866295737227345,2.4460533822661166,0.1780120486172,7.36134846544885e-05,0.19865874185914106,-1.050123280957653,0.9056459498115775,0.19865772081439867,3.95961271591577,-0.03246327743673865,-0.00019703355962319836,0.2953524911587109,-1.658663604942199,1.7360618496032554,0.29535101858266405,6.448090870706036,0.07162186427232126
X272,IR,0021,2,1758.0,12000.0,2.880715292097364e-05,0.10250472326144566,-0.3068564130362482,0.33955723681538386,0.10250419342918166,2.210338558968532,0.12658588080056257,0.0004070414607030056,0.19685032886276668,-0.9558675604046816,0.9279293626722415,0.19684972443403473,3.7570620049018837,-0.026675663676964563,-0.00034207578406687084,0.2937810454448112,-2.2794443255757333,2.023595674424266,0.293779714487038,6.03536110784883,0.06037980437633187
X273,IR,0021,3,1737.0,12000.0,5.4285872664358766e-06,0.11855448349247423,-0.3355485563570956,0.362288476283854,0.11855386614388566,2.1074312798429284,0.08451684053977919,0.00014392334746671177,0.20627570667275433,-0.9219658717102255,1.0139848975205437,0.20627468252690273,3.6428795181333284,-0.006682909143054986,-0.00010098701331285075,0.28520269448109115,-1.6797681197405856,1.5927118802594145,0.28520122692578836,5.859820055522564,0.0745289147580982
X294,OR,0007,0,1797.0,12000.0,4.592344484651954e-05,0.08317405675376784,-0.338598703710198,0.34443096988030647,0.08317363623250096,2.859872170007423,0.012912079324969638,1.525659368062226e-05,0.154674019941947,-0.9990307247099621,1.0249109918569042,0.15467321509843204,6.496963332188253,-0.01541217120594585,7.429693049340873e-05,0.42624580824485414,-3.2516116937350916,3.431954540031143,0.4262435946840319,12.488727172797542,0.28562384005718405
X295,OR,0007,1,1776.0,12000.0,-1.0513796237033024e-05,0.10352036628860625,-0.318092802134516,0.29246933436400036,0.1035198276525347,2.0806351240852203,-0.12409132645763518,-3.1365692894941695e-05,0.14589467019221888,-0.9342041554716708,0.9729467028117624,0.14589391369381707,7.700396313057927,0.04434873102561521,-6.116155403488079e-05,0.35372975902240616,-2.8945403948197277,2.902463501284169,0.3537279219627025,15.216621238359775,0.10411381559725187
X296,OR,0007,2,1756.0,12000.0,4.9671919506222376e-05,0.1283092417996457,-0.35591034341803096,0.3315454429321175,0.12830858313531454,1.8924195972403481,-0.06700468781253638,-3.214373302176179e-05,0.14899330069475977,-0.9925381804554103,1.0159721987861066,0.14899252815331815,7.859156168262147,0.03314946001287831,-3.959497848289039e-06,0.3512835901669273,-3.031658110377178,3.1226535779345115,0.3512817605824454,15.88884852856916,0.09467620192488312
X297,OR,0007,3,1733.0,12000.0,-1.1432830056070537e-05,0.15133127137507477,-0.4002216282603232,0.38424650230347507,0.15133048362118517,1.8610140546682858,-0.035420359184380704,0.00011107957417208723,0.1534657352805774,-1.1793274651792378,0.9787856685532972,0.15346497617808233,7.971978193872945,0.04793353151780283,3.0576374024604006e-05,0.3549315716478889,-3.2506203505604994,2.812636792296644,0.3549297243581811,15.42043752618096,0.04664145381339895
X313,OR,0014,0,1797.0,12000.0,-7.278601573771197e-05,0.1265236499155583,-0.432294748931168,0.4153058445406422,0.1265230118726292,2.3629315897874585,0.02799166745527905,5.1830679980471354e-05,0.5402031466269962,-2.1999263130962174,2.591585143989611,0.5402003355481168,5.4979643928950175,0.05450110613818733,-0.008100260191368527,0.9181260305167082,-4.573498236151867,4.959993971640342,0.9181569807729155,7.797364784874648,0.14580725992825064
X315,OR,0021,0,1797.0,12000.0,-0.00047730459884290876,0.10955872181166643,-0.49339190869379845,0.4929874384872106,0.1095591909072609,3.3278466925527574,-0.01226892472145192,-0.00032803180451799926,0.37601570517022004,-1.8864752325571792,1.9798869430915231,0.3760138898363058,5.919995366809326,0.027464217943417774,2.9640421545855406e-05,0.8242802954674991,-4.636814163528671,5.401136485821979,0.8242760028627052,8.827416412867567,0.4275628095547672
X302,OR,0007,0,1797.0,12000.0,-0.0001983980872455655,0.08553389192039394,-0.28117062886617733,0.29748325837417877,0.0855336765258644,2.6788814448949907,-0.001810306646860036,0.0001088456810047887,0.09959804015542909,-0.4828078617029773,0.47865297662037604,0.09959758089055867,3.3433133090513065,0.0012001654917819541,-1.3679757735173901e-05,0.12670459262130698,-0.6730818473913516,0.6585480826785787,0.12670393343831174,3.297267982240288,-0.0841876341875586
X305,OR,0007,1,1775.0,12000.0,0.00012166910647159161,0.1182859924655941,-0.3040299117503533,0.28001578557902357,0.11828543896591236,1.8798149007214786,-0.11253497661171662,-5.061454925391964e-05,0.10135574920054959,-0.8876396300769485,0.8936240026575824,0.10135523394253855,3.6894959393659694,0.014408015291664474,-8.051849005901687e-06,0.16836754806274354,-2.138263305685586,2.1060166943144147,0.16836667133868005,7.273700003683463,-0.07669382209201657
X306,OR,0007,2,1755.0,12000.0,2.916986037458117e-05,0.15027532332786825,-0.3558901717642545,0.32685784010518176,0.1502745434729418,1.7367709398251074,-0.05264722641533709,-3.3256543925662196e-05,0.10769854231315874,-0.5424890169506122,0.6345159331491881,0.10769798651650885,3.0494810673755173,-0.011592256439624206,-1.3110996637403722e-05,0.17047357813427408,-1.657037350098369,1.6705184940574753,0.1704726907529236,5.29991001288119,-0.08253527121128973
X307,OR,0007,3,1733.0,12000.0,2.0450414496720285e-05,0.18017487557897482,-0.41336585266413833,0.4225658980777015,0.1801739383263199,1.7069980340550142,-0.030421024043127586,3.1276231280782554e-05,0.11049674813670343,-0.479010422040509,0.510057082949511,0.1104961770577177,3.0706067997794926,0.0015368098094680632,5.021292269673664e-06,0.17140224705627272,-0.8247749153906309,0.709006383310668,0.17140135440746185,3.2868364366177003,-0.041748467220812456
X298,OR,0007,0,1797.0,12000.0,-4.9901961404613576e-05,0.08434254180952265,-0.277358726390188,0.27240471574631053,0.08434211728683613,2.523569746247735,-0.033520652416905085,1.3429707673276924e-05,0.0862209682018229,-0.43000686290085965,0.4006852329075236,0.08622052017901634,3.241048750181742,0.0019022888603658146,-1.2119254316404851e-05,0.09753759629614744,-0.4842240629406302,0.5055882047916376,0.09753708903943599,3.0881770896530796,0.013835683823786596
X299,OR,0007,1,1776.0,12000.0,-3.562995937513842e-05,0.11389818616261971,-0.2952603734423128,0.28202544258142603,0.11389759851431751,1.9053901525379706,-0.11147334581764448,1.0082090152358448e-05,0.09403768998803338,-0.4101267871875423,0.4630722547286254,0.09403720074759239,3.158435260788517,0.010723169686530549,5.925695206796448e-05,0.09676191968040816,-0.6265585541106194,0.5960766107245455,0.09676143385532103,3.145155104498557,0.011493035226530942
X300,OR,0007,2,1755.0,12000.0,-2.3604300513600288e-05,0.1415094061644917,-0.34868312386653744,0.32348245476847753,0.1415086711030685,1.766655877797601,-0.05509857776871453,1.8677311445548307e-05,0.09168546714829326,-0.41151195857927303,0.4367594186662359,0.09168499152096901,3.1301213832651706,0.01878609523428727,2.453384055348371e-05,0.1054007725740725,-0.47341041908527076,0.44694918131432976,0.10540022646563701,3.049096297245815,-0.0475434628208221
X301,OR,0007,3,1733.0,12000.0,-2.3157734103259276e-05,0.166502568945102,-0.39480176003380657,0.37666969397212824,0.16650170335239967,1.7383823614986593,-0.033218607429615334,-1.0187611307373886e-05,0.09561379236791058,-0.4156745745312176,0.41725045540890215,0.0956132949208576,3.0771461837185927,0.017698297389068952,1.176771718705409e-05,0.14722420728223032,-0.5779187714836121,0.5231234263185857,0.14722344095778994,2.7871239674480517,-0.13499226548855583
X310,OR,0014,0,1796.0,12000.0,-5.06788746348493e-05,0.1129480566548566,-0.3627038548019345,0.40743976537610704,0.11294747975185437,2.1982496476352287,0.03401952010108843,-5.74777564752299e-07,0.1995559009798224,-1.1894380237541946,1.1705819762458052,0.19955486162429256,6.327323154677414,-0.0032545056528025243,1.787699882796365e-05,0.4200480291669155,-2.9354635094053934,3.1412079191660363,0.42004584179148563,10.378607406298197,0.08066342619601637
X309,OR,0014,1,1774.0,12000.0,0.005160106715016373,0.1494461753681183,-0.44985400593471814,0.4642992284866469,0.1495346170943716,1.9211612697335536,-0.03667602981118455,0.0028855038757161504,0.11673186909591288,-0.6758925748502994,0.6495780838323354,0.11676704559545441,3.8042310121749923,-0.01933468974922059,0.0061647567678920845,0.2877511235716867,-1.9479168831168834,2.079214285714286,0.2878159654852108,6.6518267246807,0.03360327814902052
X311,OR,0014,2,1752.0,12000.0,9.063767086816178e-05,0.19803277937944574,-0.5022844911458975,0.45781984119831626,0.19803176869812952,1.7089132119101882,-0.0168592985429962,-7.923801427515758e-06,0.23367708312905178,-1.1113450869463877,1.130909443991736,0.23367586619208655,4.882327085290719,0.009726833923653882,-7.044002124945721e-05,0.42511939250356917,-2.7312622225564227,2.723067647573448,0.4251171841700992,8.635838064310642,0.050242071040870376
X312,OR,0014,3,1728.0,12000.0,-0.00011776848701110376,0.2339134203694505,-0.6316578423779607,0.5639156887793094,0.2339122317138405,1.7113522937497572,-0.011029642533824338,-3.116011860907652e-05,0.28744712587119076,-1.243317896887571,1.454567172972708,0.28744563043577803,4.753041923533893,0.027716778084251693,2.956250434747595e-06,0.7345451461917751,-4.0430950065201285,4.381076422051301,0.7345413204317913,8.351193929476423,0.09903185791009897
X316,OR,0021,1,1773.0,12000.0,7.617530942055746e-05,0.11346804089568857,-0.3460751084887991,0.2930153366150586,0.11346747548455716,1.8410520628273728,-0.06483365330448929,-8.314913482804675e-06,0.10079808502399766,-0.4896138185668012,0.4543779379202248,0.10079756037555798,3.4117158473981357,-0.02076550216258404,-1.4817203272721176e-05,0.16472430096798144,-0.8166676555339005,0.8273546821284373,0.16472344369309821,3.971605425918131,-0.07356665009857484
X317,OR,0021,2,1751.0,12000.0,-0.00028668548074639046,0.13985085058363805,-0.3251400545311915,0.30912190392578187,0.13985041603675216,1.719557120254603,-0.030484657776256738,-3.199992420544353e-05,0.08593618108471486,-0.42732841571886615,0.373070686077541,0.08593573945718502,3.315958371494583,-0.03943716651759712,6.147655918267647e-05,0.12982587928157663,-0.6467826898450383,0.6847274400250918,0.12982521765895988,3.760799308353461,0.09303853924306879
X318,OR,0021,3,1728.0,12000.0,-1.3921408248396656e-05,0.1661271119408565,-0.38917172515453924,0.3693432896822561,0.16612624727653677,1.701579824897495,-0.01813008193271821,3.0936611662154516e-05,0.10803105528107966,-0.6343915409900095,0.5885825508263578,0.10803049704751527,3.788059989944107,-0.011745994559443931,3.992630965368185e-05,0.14803434920935118,-0.8412303992828789,0.7561264838340044,0.1480335835793936,3.6819119413224373,-0.007693321687202893
X122,B,0007,0,1796.0,48000.0,,,,,,,,-6.318309743452674e-05,0.14547791305173105,-0.6570133420878191,0.7000297348352578,0.14547754792319353,3.1220258114202353,-0.020933801874933478,-0.00016835543608875647,0.10854787136686932,-0.4025087687031342,0.4608112312968658,0.10854771924786182,2.729662276564588,-0.017666427955428648
X123,B,0007,1,1772.0,48000.0,,,,,,,,-0.0006389657037412609,0.1405355588438743,-0.592931593847972,0.6564659446135664,0.14053664543769392,3.055697289522637,0.005119141368068279,0.0004261904348523434,0.08757540413628127,-0.4047346878511325,0.3745544030579584,0.0875762131109831,2.9214733119296072,-0.03110479046528669
X124,B,0007,2,1747.0,48000.0,,,,,,,,0.00016175767018427174,0.1393605723676026,-0.7563229595028927,0.675404425112492,0.13936030332632546,3.1022621991571264,0.0020945905105128008,0.0003503712187157125,0.09650776125787212,-0.4039286908077995,0.38953676373765506,0.09650814594578673,2.956710644745872,0.000491861045524087
X125,B,0007,3,1721.0,48000.0,,,,,,,,0.0006314689537659688,0.1407670520955499,-0.6165191154116186,0.6499848845883813,0.14076810186862448,3.0320901278823635,0.016231118374207282,-0.00024685293874288696,0.1411099774480217,-0.5719872729766217,0.49986909065974194,0.14110982589205895,2.6274447317043927,-0.1660907989101558
X189,B,0014,0,1797.0,48000.0,,,,,,,,-0.0009308215735805819,0.13847867308790907,-1.2645393139197345,1.2870354553110348,0.1384814408222412,10.62466679981776,-0.00837441568593499,-0.0008958517391323894,0.1362864764417603,-1.245379627345193,1.2675349181093525,0.1362890658550663,10.643933056117513,-0.010249223205011482
X190,B,0014,1,1772.0,48000.0,,,,,,,,0.0007273740129952764,0.14972938125720298,-1.868673126323543,2.304677642907226,0.14973075809458786,13.701924160775066,0.1414598594065456,0.00017801985543201403,0.08222852820100617,-0.954674049671083,0.7290259503289168,0.0822285067653918,5.274902336471234,-0.0656110396200084
X191,B,0014,2,1748.0,48000.0,,,,,,,,-0.0007266894991581424,0.1575245742966868,-2.3692959486337735,2.9103422052123804,0.15752584024674007,24.766105592041402,0.21309245259456108,-0.000491400982496722,0.10260106462458253,-0.9387592737665876,1.0449043625970487,0.10260197419645753,4.634131786692677,-0.04971746363704227
X192,B,0014,3,1725.0,48000.0,,,,,,,,-0.0003081866101617775,0.17033825459426916,-1.8109298615813156,2.314439369187915,0.1703380898002175,15.08529324033363,0.2660092946322812,-1.7460139486789485e-05,0.12304099980092854,-0.8179625926394868,0.7525319528150586,0.12304068062008526,3.9450019217347965,0.0019694418600075692
X226,B,0021,0,1797.0,48000.0,,,,,,,,-0.008491193479031963,0.35402953639352197,-1.9970078287706985,2.1387655045626346,0.3541304282454283,3.2539815602564826,-0.003306154773214215,0.007571295058529194,0.34722784510069093,-1.9667501343953846,2.106359966614716,0.34730947722181277,3.2829753511682815,-0.0012360709950697763
X227,B,0021,1,1774.0,48000.0,,,,,,,,0.0011083577375455313,0.22934061583850165,-2.453518460252839,2.5038089243625454,0.22934269682449945,9.73779786543897,0.009250344099201396,3.155180644361601e-05,0.09325254539483664,-0.6881250818772684,0.6674640090318222,0.0932523078871082,3.710371586735026,0.005144194829046334
X228,B,0021,2,1754.0,48000.0,,,,,,,,0.00010485121446902135,0.3351886668884215,-3.421039832843223,3.4056900133106227,0.3351878103995607,15.970873356497142,0.04904732815891199,0.00031829382435444255,0.10834680920497017,-0.8332586112798122,1.1086977523565513,0.10834699458254499,4.568111950037155,-0.008101293460415375
X229,B,0021,3,1729.0,48000.0,,,,,,,,-0.0015218843545103942,0.37530435229672693,-3.4296368060852793,3.406063501607028,0.37530646060735573,16.882479043312866,0.05518514089095757,-0.0006971239876392807,0.11731478476575814,-0.8866186616865028,0.7874249746771335,0.11731655051805467,3.60008954278476,-0.0025669805437635957
X109,IR,0007,0,1796.0,48000.0,,,,,,,,-0.001821290685492605,0.5827546169336035,-2.9249953205049373,3.492756679495063,0.5827559453938338,6.032325127543873,0.009257447846322889,0.00018395861828071167,0.4970350568577081,-2.570153553501879,1.846560991952666,0.4970337965366252,3.427625030474705,-0.2468800075373563
X110,IR,0007,1,1772.0,48000.0,,,,,,,,-0.0002780309509988467,0.2776728027886022,-1.5949426037394603,1.6308770885682322,0.27767221887651156,7.375379290549035,-0.1043743014239109,0.001337388629231994,0.23177755920768708,-1.1701580968442529,0.8648691758830198,0.2317808140562819,3.4519352488399933,-0.15959300171125787
X111,IR,0007,2,1748.0,48000.0,,,,,,,,-0.0007638172105531103,0.2807161819822694,-1.6793359891240147,1.6528775493375238,0.28071649010801775,7.454000934127522,-0.08503572912261484,0.00047871689843448855,0.23384147380651452,-1.0049772223629292,0.9564973230916163,0.23384135485548393,3.1442693790834024,-0.03679354286650981
X112,IR,0007,3,1721.0,48000.0,,,,,,,,0.0002564319509838735,0.2793798330980114,-1.5351486341163236,1.502917212037522,0.27937922323018555,6.776200997283793,-0.1513883764197986,-0.00022552574924735987,0.22331673449306869,-1.0105733644897776,0.9700084536920405,0.22331626681689054,3.304344682339997,-0.22485219413833432
X173,IR,0014,0,1796.0,48000.0,,,,,,,,-2.4263806894234627e-16,0.17817039977882293,-1.3567717073639767,1.41223495930269,0.1781690031909218,11.670065675006283,-0.09130431692110874,6.9341075595827175e-18,0.09313361684399149,-0.5147959056989916,0.5079568215737357,0.0931328868165423,4.355323033894205,-0.07657427497740234
X175,IR,0014,1,1772.0,48000.0,,,,,,,,0.000646852301105828,0.2617011619966107,-2.547663197018339,2.9056314696483274,0.26170127990240316,19.255486504971604,0.12172910819259095,0.00020458257048029148,0.09224037971697667,-0.5163250668802772,0.5647767513015408,0.09224036638241419,3.648251036595828,0.0003907705444347965
X176,IR,0014,2,1751.0,48000.0,,,,,,,,-0.00017971173141899732,0.23871494730563206,-2.5276356817661414,2.651053651567192,0.23871439329765604,20.40791124801896,0.10977685397547705,2.1888649984783733e-05,0.09518526718359267,-0.6096929571928182,0.5568779518980909,0.09518502182171573,3.8060852833857695,-0.02507516740388596
X177,IR,0014,3,1726.0,48000.0,,,,,,,,0.003341388927358887,0.2880219018720894,-2.529419975666391,2.6455133576669425,0.2880405332106426,13.553286670256375,0.35329105707543573,-0.00022731918101666503,0.09838835186366852,-0.6034038095313954,0.5802198268322409,0.09838835824627697,3.902899155705165,-0.01172216112840061
X213,IR,0021,0,1796.0,48000.0,,,,,,,,0.00011134497078480436,0.5838862075498061,-3.0388017567119077,3.0638240894419386,0.5838846976273949,4.229258351576196,-0.03396637763896676,-0.00010644280339376144,0.5774020370862814,-2.992759305852636,3.017402512329182,0.5774005432444598,4.2024725336505,-0.03822053466549088
X214,IR,0021,1,1774.0,48000.0,,,,,,,,0.00047911319912126996,0.6042870927555593,-3.1255186412816474,3.1757090510260446,0.604285709023777,3.8701108636398684,0.023479018844394982,0.0002788578167048729,0.19347530665457785,-1.021229970592386,1.055710029407614,0.19347500377262036,4.01102427812753,0.11744444574304981
X215,IR,0021,2,1752.0,48000.0,,,,,,,,0.0007087914499104462,0.7684017681793984,-3.428610406050089,3.4070899016422183,0.7684000940340646,3.6358470628818207,0.05736203125245271,-3.034892154494324e-05,0.18913295085972615,-1.0741898922548783,0.9920664713814854,0.18913246076031093,4.061366670708129,0.06511942356940693
X217,IR,0021,3,1727.0,48000.0,,,,,,,,7.443300881184508e-05,0.4045964566300251,-1.8312379124719573,1.793871625989581,0.4045954098387301,3.5932587854619835,0.04324675218638132,0.00013368280600213064,0.19283427724435007,-1.1917891743530888,1.312290825646911,0.1928338214091706,4.583214404534594,0.01202482866873286
X135,OR,0007,0,1796.0,48000.0,,,,,,,,-0.0001962044942114396,1.250011342701499,-6.161739526584489,6.52853247341551,1.2500081028577703,6.736723053979659,0.0768553601863964,0.00011402737291643287,0.23542803773020413,-1.0624834940001895,1.0442474150907195,0.23542745224967482,3.5644737719550057,0.03628173224593871
X136,OR,0007,1,1774.0,48000.0,,,,,,,,-0.0010189641126048684,1.0589145502368855,-5.263834502932049,5.264650830401284,1.0589122829049404,6.8998815353276575,0.07278941681826062,0.00011517056448889586,0.21903673558397233,-1.0383780543597534,0.9732274001857009,0.21903619545375796,3.7423970786856664,0.024620379094455257
X137,OR,0007,2,1750.0,48000.0,,,,,,,,-0.00028312525047401594,1.021460237663366,-5.10370680272964,5.45691319727036,1.0214576168452008,6.956372747197644,0.07988726964683895,-0.00017506431963261102,0.20247783060060215,-1.0278289001434961,1.052603827129231,0.2024773789952458,4.026190158162779,0.03423188177154428
X138,OR,0007,3,1725.0,48000.0,,,,,,,,0.00010468846918499673,0.9984338539270093,-5.262557636850259,5.1624290298164075,0.9984312593239103,7.389748637684087,0.07904380593156121,-0.0006134775708538498,0.21548541204249286,-1.0302613161030507,1.098658683896949,0.215485724154285,4.03097773996236,0.061589485521813404
X201,OR,0014,0,1796.0,48000.0,,,,,,,,0.017374359632556895,0.1494721127343102,-1.1063890073866738,1.115782069536403,0.15047811965123775,4.07884547813031,-0.03079211663841751,-0.015996431867557576,0.14526286080092587,-1.0896255375777848,1.098876280604033,0.14614059893802625,4.0863192113896565,0.02719148784586009
X202,OR,0014,1,1772.0,48000.0,,,,,,,,0.000297257102751543,0.13504864786828663,-0.6131600254837869,0.623511974516213,0.13504862332707884,3.111989369845924,-0.008889147641345265,0.0006958207175714232,0.10186331980544003,-0.544845988051368,0.49783583013045024,0.10186543106413362,2.8033411102899706,-0.011773555100142871
X203,OR,0014,2,1749.0,48000.0,,,,,,,,0.00039719386120634447,0.15349253884915487,-1.8747289415041783,1.8891098277265908,0.15349265303981294,9.065371668575846,-0.01370201068770741,-6.723337733181365e-05,0.09148241170219298,-0.40255067190005905,0.4354984190090318,0.09148219817248626,2.9386036482351177,-0.011794324424914272
X204,OR,0014,3,1723.0,48000.0,,,,,,,,-0.0009412005570532439,0.15217013564094314,-0.684583720826284,0.6858107407121775,0.15217265009391837,3.008944262891843,0.010012881961766642,0.0011367634870102239,0.09571763597917907,-0.4345995970148837,0.40858585753057075,0.09572413671909921,3.011061417158238,-0.01848827979928207
X238,OR,0021,0,1796.0,48000.0,,,,,,,,-8.312093210555956e-05,0.6685670276309194,-7.276240051029328,7.676813282304005,0.6685652917357859,20.765251352669782,-0.20868103265245094,0.00019925654098188673,0.6594551657401898,-7.165993989650095,7.560497929541824,0.6594534785098792,21.069282880223128,-0.18700050178620528
X239,OR,0021,1,1771.0,48000.0,,,,,,,,-0.0003288009462652913,0.6140735990553537,-6.167739623210154,6.653575043456511,0.6140720879304551,20.537636459881085,-0.3214206218006222,-0.00013670081863065617,0.21962413461412997,-2.0269502211027213,2.8357102839477837,0.21962360521903906,15.742531909340835,0.39097824777363893
