File Name,fs_inferred,fs_target,cls,size_in,load_hp,or_pos,DE_Mean,DE_RMS,DE_Peak,DE_Kurtosis,DE_Skewness,FE_Mean,FE_RMS,FE_Peak,FE_Kurtosis,FE_Skewness,BA_Mean,BA_RMS,BA_Peak,BA_Kurtosis,BA_Skewness,DE_FE_Correlation,DE_BA_Correlation,FE_BA_Correlation,DE_SpectralCentroid,FE_SpectralCentroid,BA_SpectralCentroid,DE_WaveletEnergy_aaa,DE_WaveletEnergy_aad,DE_WaveletEnergy_ada,DE_WaveletEnergy_add,DE_WaveletEnergy_daa,DE_WaveletEnergy_dad,DE_WaveletEnergy_dda,DE_WaveletEnergy_ddd,FE_WaveletEnergy_aaa,FE_WaveletEnergy_aad,FE_WaveletEnergy_ada,FE_WaveletEnergy_add,FE_WaveletEnergy_daa,FE_WaveletEnergy_dad,FE_WaveletEnergy_dda,FE_WaveletEnergy_ddd,BA_WaveletEnergy_aaa,BA_WaveletEnergy_aad,BA_WaveletEnergy_ada,BA_WaveletEnergy_add,BA_WaveletEnergy_daa,BA_WaveletEnergy_dad,BA_WaveletEnergy_dda,BA_WaveletEnergy_ddd,DE_FE_EnergyRatio_aaa,DE_BA_EnergyRatio_aaa,DE_FE_EnergyRatio_aad,DE_BA_EnergyRatio_aad,DE_FE_EnergyRatio_ada,DE_BA_EnergyRatio_ada,DE_FE_EnergyRatio_add,DE_BA_EnergyRatio_add,DE_FE_EnergyRatio_daa,DE_BA_EnergyRatio_daa,DE_FE_EnergyRatio_dad,DE_BA_EnergyRatio_dad,DE_FE_EnergyRatio_dda,DE_BA_EnergyRatio_dda,DE_FE_EnergyRatio_ddd,DE_BA_EnergyRatio_ddd,RPM,DE_FTF,DE_BPFO,DE_BPFI,DE_BSF,DE_rho_d_over_D,FE_FTF,FE_BPFO,FE_BPFI,FE_BSF,FE_rho_d_over_D,DE_FTF_peak_ord,DE_FTF_bandE_ord,DE_FTF_Eratio_ord,DE_FTF_harmE_M5_ord,DE_FTF_harmRatio_M5_ord,DE_FTF_SB_Q3_ord,DE_FTF_SBI_Q3_ord,DE_BPFO_peak_ord,DE_BPFO_bandE_ord,DE_BPFO_Eratio_ord,DE_BPFO_harmE_M5_ord,DE_BPFO_harmRatio_M5_ord,DE_BPFO_SB_Q3_ord,DE_BPFO_SBI_Q3_ord,DE_BPFI_peak_ord,DE_BPFI_bandE_ord,DE_BPFI_Eratio_ord,DE_BPFI_harmE_M5_ord,DE_BPFI_harmRatio_M5_ord,DE_BPFI_SB_Q3_ord,DE_BPFI_SBI_Q3_ord,DE_BSF_peak_ord,DE_BSF_bandE_ord,DE_BSF_Eratio_ord,DE_BSF_harmE_M5_ord,DE_BSF_harmRatio_M5_ord,DE_BSF_SB_Q3_ord,DE_BSF_SBI_Q3_ord,FE_FTF_peak_ord,FE_FTF_bandE_ord,FE_FTF_Eratio_ord,FE_FTF_harmE_M5_ord,FE_FTF_harmRatio_M5_ord,FE_FTF_SB_Q3_ord,FE_FTF_SBI_Q3_ord,FE_BPFO_peak_ord,FE_BPFO_bandE_ord,FE_BPFO_Eratio_ord,FE_BPFO_harmE_M5_ord,FE_BPFO_harmRatio_M5_ord,FE_BPFO_SB_Q3_ord,FE_BPFO_SBI_Q3_ord,FE_BPFI_peak_ord,FE_BPFI_bandE_ord,FE_BPFI_Eratio_ord,FE_BPFI_harmE_M5_ord,FE_BPFI_harmRatio_M5_ord,FE_BPFI_SB_Q3_ord,FE_BPFI_SBI_Q3_ord,FE_BSF_peak_ord,FE_BSF_bandE_ord,FE_BSF_Eratio_ord,FE_BSF_harmE_M5_ord,FE_BSF_harmRatio_M5_ord,FE_BSF_SB_Q3_ord,FE_BSF_SBI_Q3_ord
merged_IR021_2.xlsx,12000,32000,IR,0.021,2,,-2.85E-06,0.192935579,0.979872415,3.830601492,-0.005104856,-3.81E-06,0.292323267,2.305488694,6.082028282,0.054058353,-1.62E-06,0.0990894,0.313188921,2.100149328,0.001562458,0.02085865,-0.064065074,-0.016052939,1148.545093,1257.930108,1213.023561,0.075670201,0.7163887,0.000633716,0.204410043,5.20E-06,0.002040576,2.32E-05,0.000828331,0.042094033,0.664186385,0.000613613,0.288077422,5.09E-06,0.003065771,2.51E-05,0.001932608,0.065382193,0.575183571,0.000646269,0.351398038,5.27E-06,0.003742637,9.67E-05,0.003545277,1.797646742,1.157351829,1.078595883,1.245495763,1.032761918,0.98057607,0.709566345,0.581705135,1.020529819,0.985317704,0.665599564,0.545224162,0.926628216,0.240202486,0.428607827,0.23364353,1758,11.67043591,105.0339232,158.6660768,69.05194583,0.203383214,1192.233629,35589.64229,0.012546599,461109.0307,0.162557125,1300111.733,2.819532143,2132.478347,38341.93697,0.013516879,68617.81331,0.024190189,281770.074,4.106369184,366.1675712,8628.212243,0.003041748,29285.16704,0.01032405,231982.5365,7.92150293,961.2801156,15653.50497,0.00551841,44821.00515,0.015800978,349908.8576,7.806805234,11.18204991,100.6384492,163.0615508,58.41947461,0.236720143,879.7428672,38732.27312,0.004392609,1061185.768,0.120348591,4075992.307,3.840979054,547.7547406,12185.42302,0.001381943,154068.7674,0.017472868,2723413.119,17.67660743,737.814935,12253.25168,0.001389636,41867.10849,0.00474813,321322.299,7.674814684,9389.365873,959161.3372,0.108778048,1646892.645,0.18677334,13867681.46,8.420513326
merged_IR021_3.xlsx,12000,32000,IR,0.021,3,,-3.14E-06,0.201616883,1.010991537,3.734682916,0.011083298,3.41E-06,0.283315497,1.73198971,5.975545749,0.068402203,6.76E-09,0.115055064,0.338760947,1.994893176,0.002563962,0.043049152,0.042690488,-0.128179972,1138.011331,1236.710256,1205.826005,0.109918057,0.693971458,0.000746543,0.19266039,6.36E-06,0.001915865,2.04E-05,0.000760922,0.053452201,0.666773516,0.00073726,0.274289011,5.93E-06,0.002892747,2.55E-05,0.001823848,0.069089037,0.585044517,0.000472606,0.338668801,4.17E-06,0.003636993,7.22E-05,0.003011698,2.056380375,1.590962363,1.040790376,1.186185732,1.012590417,1.579629362,0.702399231,0.568875521,1.072349821,1.525791317,0.66229939,0.526771684,0.80064545,0.282673301,0.417206624,0.25265536,1737,11.53102798,103.7792518,156.7707482,68.22709324,0.203383214,809.6260009,24217.09892,0.007906647,451561.5548,0.147430451,1264892.801,2.801152551,1325.882422,27365.05875,0.008934425,71866.04596,0.023463564,319037.1565,4.439330873,528.3196389,12648.96157,0.004129763,57951.96594,0.018920753,256224.84,4.421331284,685.9591036,16736.09301,0.005464171,55614.36663,0.018157549,336981.7035,6.059256338,11.04847594,99.43628342,161.1137166,57.72163106,0.236720143,944.6564792,16589.35505,0.002000451,881859.2416,0.106340278,3805278.501,4.315063359,715.2023908,14831.42725,0.001788469,120538.3381,0.014535291,2699019.394,22.39137718,720.5803311,10856.00626,0.001309087,40318.50897,0.004861866,269906.2913,6.694352002,12043.8551,801844.7567,0.096691615,1587007.537,0.19137161,12914363.88,8.137556742
merged_OR007@6_0.xlsx,12000,32000,OR,0.007,0,6,1.45E-07,0.152345085,1.012013371,6.624788029,-0.010978872,3.12E-08,0.425073935,3.379995078,12.4699487,0.194677702,4.46E-07,0.081422919,0.340401011,2.827401412,0.003948413,0.022256645,0.031941795,0.013101259,1093.481947,1205.124873,983.5759436,0.19486758,0.645178985,0.00129259,0.156171122,9.96E-06,0.001505914,8.42E-06,0.000965435,0.086682896,0.647170578,0.000657535,0.261164412,4.83E-06,0.002733099,6.95E-06,0.001579707,0.177297475,0.483065962,0.000195709,0.332463457,1.30E-06,0.003656515,9.15E-06,0.003310433,2.248051101,1.099099576,0.996922615,1.335591897,1.965810716,6.604646895,0.597980103,0.46973921,2.063224762,7.675401159,0.550991434,0.411844088,1.21155954,0.919966272,0.611148343,0.291634062,1797,11.92933637,107.3640273,162.1859727,70.58381494,0.203383214,347.8000173,5816.220777,0.002387717,289343.3376,0.118783305,1119451.841,3.868939408,1089.672071,9786.758203,0.00401773,56685.15835,0.023270798,318834.5639,5.624656844,541.9725044,7124.160022,0.002924661,22226.10518,0.00912442,86553.12944,3.894210378,303.6811278,4485.685499,0.001841496,37766.60791,0.015504219,435575.4376,11.53334815,11.43011586,102.8710428,166.6789572,59.71546978,0.236720143,1233.990275,44544.43726,0.001554715,1271395.488,0.044374948,16337443.11,12.85000872,738.7833648,21016.26316,0.000733521,193726.7725,0.006761559,1408261.141,7.269316073,606.7429141,14586.58521,0.000509109,100812.8523,0.003518626,1614580.981,16.01562642,24584.97776,3154745.628,0.110108676,4908003.303,0.171301844,34770003.19,7.08434796
merged_OR007@6_1.xlsx,12000,32000,OR,0.007,1,6,2.24E-06,0.141976768,0.97930664,8.139559232,0.053793632,-3.49E-06,0.351941869,2.997214859,15.46911764,0.035694508,-1.74E-07,0.102026821,0.308310595,2.020681933,3.94E-05,0.007385637,-0.018067601,-0.034636296,1091.032974,1203.854932,1022.693742,0.140396738,0.697331154,0.001206138,0.158751044,9.51E-06,0.001533214,8.70E-06,0.000763511,0.091261872,0.633830843,0.000393692,0.270147502,3.05E-06,0.002816629,6.16E-06,0.001540247,0.069201081,0.589438761,0.000111445,0.33522871,9.24E-07,0.003637126,5.96E-06,0.002375996,1.538394229,2.028822894,1.10018495,1.183042582,3.063657859,10.82270912,0.587645796,0.473560407,3.112248414,10.28657569,0.54434372,0.421545529,1.411615913,1.459854495,0.495706708,0.321343463,1776,11.78992843,106.1093559,160.2906441,69.75896234,0.203383214,345.2869506,6438.80707,0.002772136,343440.0781,0.147863204,1094557.483,3.18704063,1004.811195,8907.282419,0.003834903,66620.17583,0.028682362,378509.6603,5.681607045,723.9811674,6731.182196,0.002898014,22189.92666,0.009553555,78697.2961,3.546532502,312.2389176,4765.577634,0.002051751,50665.56374,0.021813332,542779.1235,10.71297906,11.29654189,101.668877,164.731123,59.01762623,0.236720143,771.3336311,26263.24503,0.001301472,1675382.165,0.083023341,10615061.67,6.335904663,431.1326613,11272.20571,0.000558593,180906.0982,0.008964778,798502.1589,4.413904047,575.6775074,9016.970072,0.000446835,64935.90766,0.00321789,1475731.965,22.72597733,22735.23242,2851218.264,0.141291742,4139166.025,0.205115823,23489094.34,5.674837443
merged_OR007@6_2.xlsx,12000,32000,OR,0.007,2,6,-4.98E-07,0.145665827,1.032234094,8.257137555,0.044688337,-3.35E-06,0.34947448,3.21472477,16.10523849,0.015117976,1.24E-06,0.127156253,0.34923248,1.85159787,0.000161137,0.001299208,-0.00184079,0.036037047,1084.511949,1202.56393,1033.078603,0.154986073,0.685881979,0.001091166,0.155846904,8.71E-06,0.001500544,7.68E-06,0.000676939,0.084126374,0.641483019,0.000362604,0.269708444,2.75E-06,0.002805319,6.69E-06,0.001504803,0.048334058,0.609191491,7.77E-05,0.336558803,7.30E-07,0.0036418,5.40E-06,0.002190042,1.842300657,3.20656037,1.069212993,1.125888967,3.009253112,14.04733888,0.577834722,0.463059954,3.166123768,11.94146608,0.534892498,0.412033667,1.14894684,1.422909379,0.449852219,0.30909853,1756,11.65715897,104.9144307,158.4855693,68.97338844,0.203383214,356.1077426,5752.861063,0.002313924,357818.0027,0.143922054,1193913.703,3.336650738,854.5047787,8178.788505,0.003289684,65840.31457,0.026482383,420055.3759,6.379911437,811.7274957,6534.022213,0.002628123,21541.05902,0.008664275,79506.61319,3.690933353,352.4544493,5209.190594,0.002095248,53380.02209,0.021470587,575038.5208,10.77254183,11.16932858,100.5239572,162.8760428,58.35301332,0.236720143,963.7872728,30261.67104,0.00149613,1606353.67,0.07941777,10794978.83,6.720175662,607.2882612,12555.51618,0.000620742,169366.1193,0.008373424,726154.6966,4.287485002,448.6239256,8784.699257,0.000434314,72118.35195,0.003565515,1345443.51,18.65604903,17536.69386,2649699.331,0.131000549,3998881.058,0.197703796,24200898.28,6.051917506
merged_OR007@6_3.xlsx,12000,32000,OR,0.007,3,6,-2.42E-06,0.150947477,1.160249642,8.248448771,0.052334014,-6.86E-07,0.353355385,3.155233194,15.48518504,-0.033272905,-1.20E-06,0.150320946,0.396152445,1.830684487,0.002577313,0.013915615,-0.01408886,-0.070836752,1072.673924,1185.405478,1044.028915,0.182766642,0.666690481,0.001112848,0.147399439,8.75E-06,0.001416085,7.26E-06,0.000598495,0.089865902,0.638902692,0.000381435,0.266554741,2.88E-06,0.002794161,7.18E-06,0.001491011,0.058442215,0.60535299,7.77E-05,0.330461455,6.22E-07,0.003580535,3.91E-06,0.002080546,2.03377074,3.127305191,1.043492991,1.101325163,2.917529099,14.31711815,0.552979996,0.446041247,3.03546797,14.06649857,0.506801313,0.395495232,1.011909798,1.857948696,0.401402158,0.287662552,1733,11.50447408,103.5402668,156.4097332,68.06997846,0.203383214,368.0108776,6792.920469,0.002602194,349375.9698,0.133836979,1187157.623,3.397937253,1007.476802,9001.329025,0.003448178,83700.48858,0.032063512,442186.8226,5.282965848,275.9789122,5151.515864,0.001973414,21692.10507,0.008309689,82162.93876,3.787688584,318.3662269,5682.403847,0.002176783,64146.34856,0.024572822,583500.1718,9.096389504,11.02303327,99.20729947,160.7427005,57.58870847,0.236720143,986.4462068,40715.09758,0.002015392,1763040.319,0.087270265,10476272.61,5.942162806,621.3066519,15615.62683,0.000772971,215611.1481,0.010672724,857476.7609,3.976959301,661.0717582,13617.66767,0.000674073,77281.74899,0.003825436,1289810.389,16.68971531,15216.63008,2725295.401,0.134901766,3988141.599,0.197412487,23132474.65,5.800314274
merged_OR014@6_0.xlsx,12000,32000,OR,0.014,0,6,9.43E-07,0.536160193,2.549185453,5.57783155,0.020818002,2.04E-06,0.916048599,5.018996326,7.799337907,0.022783125,-2.19E-06,0.12198126,0.409701434,2.256405177,0.015600249,0.012282389,0.005514663,-0.022931928,1193.232616,1275.524567,1040.454478,0.029216043,0.75166591,0.000443263,0.215618623,3.73E-06,0.002142464,4.06E-06,0.0009059,0.025538622,0.714014995,0.001046062,0.255141234,8.20E-06,0.002638095,2.01E-05,0.001592669,0.135291741,0.549929947,0.000441833,0.308522972,3.24E-06,0.003253529,3.78E-05,0.002518899,1.143994499,0.215948459,1.052731267,1.366839384,0.423744596,1.00323737,0.845095162,0.698873804,0.455361484,1.150890134,0.812125171,0.658504642,0.201946538,0.107403337,0.568793325,0.359641138,1797,11.92933637,107.3640273,162.1859727,70.58381494,0.203383214,643.4368405,16633.52834,0.000436816,3902601.495,0.102486917,29281474.74,7.503065527,1027.270639,24399.89449,0.00064077,205321.694,0.00539199,2276426.752,11.08712239,506.8611648,9998.89882,0.000262583,33880.73307,0.000889748,152359.9969,4.496951013,633.1422626,14740.89641,0.000387113,169366.6074,0.004447767,4260536.345,25.1557046,11.43011586,102.8710428,166.6789572,59.71546978,0.236720143,1186.186019,23491.58445,0.00019307,4744710.126,0.038995374,74166328.94,15.63137198,1444.549444,44126.55011,0.000362663,153375.3948,0.001260547,1146423.408,7.474624008,653.2255884,11905.09341,9.78E-05,143194.2163,0.001176871,5651524.862,39.46754979,34318.15837,7395179.578,0.0607788,12214773.84,0.100389625,201567440.6,16.501938
merged_OR021@6_0.xlsx,12000,32000,OR,0.021,0,6,9.44E-06,0.373033711,1.939190161,5.915823653,0.023667625,5.36E-06,0.82328582,5.309494219,8.783333816,0.343287722,-6.86E-07,0.104187277,0.468625699,3.285222257,0.014149114,-0.007210365,0.01048699,-0.043281312,1064.690732,1163.353331,826.3513495,0.149184143,0.670599036,0.000568793,0.177327815,4.78E-06,0.001751948,4.16E-06,0.000559328,0.215889816,0.535833871,0.001347525,0.242461881,9.84E-06,0.002603184,9.44E-06,0.001844441,0.381115153,0.392389263,0.000266934,0.222013927,1.73E-06,0.00242125,3.34E-06,0.001788403,0.691019825,0.391441122,1.251505498,1.709014742,0.422101642,2.130835072,0.731363685,0.798723835,0.485805153,2.763920106,0.673001766,0.723571553,0.44038316,1.244285976,0.303250676,0.312752811,1797,11.92933637,107.3640273,162.1859727,70.58381494,0.203383214,659.1100934,14212.39211,0.000858062,1976871.666,0.119352069,10472504.87,5.297513768,512.7459241,8589.471524,0.000518583,175949.9121,0.010622837,1294391.161,7.356588848,384.9305172,6398.695445,0.000386316,38860.87316,0.002346195,179496.3793,4.618948693,706.6410668,15154.55348,0.000914944,170788.1911,0.010311202,1946918.121,11.39960619,11.43011586,102.8710428,166.6789572,59.71546978,0.236720143,1694.580036,61671.41358,0.000631689,4611244.271,0.047232121,60410256.6,13.10064118,1765.65703,61173.61794,0.00062659,211675.7401,0.002168155,1823803.136,8.616023429,469.2110198,14432.12092,0.000147826,103628.7372,0.00106145,1487167.564,14.35091852,50460.43705,13121025.71,0.134396236,16515204.41,0.16916218,139376180.9,8.439264662
merged_OR007@12_0.xlsx,12000,32000,OR,0.007,0,12,8.40E-07,0.092476968,0.494683133,3.359235493,0.020646461,-9.33E-08,0.123373947,0.938305786,3.399520264,-0.085216309,1.59E-06,0.083935732,0.312462829,2.634928325,-0.001710016,-0.070545392,0.077233572,-0.068377514,1046.455913,1110.589726,1066.565659,0.30195031,0.585594273,0.001967211,0.10881201,1.51E-05,0.001037455,9.54E-06,0.000614093,0.358844901,0.463268828,0.000682359,0.173910461,5.00E-06,0.001804773,9.74E-06,0.001473936,0.064439198,0.562994608,0.000414184,0.364662851,2.99E-06,0.003975758,7.64E-06,0.003502774,0.841450747,4.685817322,1.264048513,1.040141885,2.882954608,4.749602697,0.625678352,0.298390719,3.021694235,5.049781807,0.574839787,0.260945348,0.979444895,1.24984234,0.416634745,0.175316204,1797,11.92933637,107.3640273,162.1859727,70.58381494,0.203383214,268.9578283,3330.5659,0.005985536,17822.72518,0.032030164,106761.2169,5.990173549,905.4685544,8422.017617,0.015135654,31433.8806,0.056491493,58902.10092,1.873841212,351.8128992,2713.449284,0.004876484,13024.61375,0.023407224,45029.70435,3.457277522,233.8705404,2071.912272,0.003723543,10916.81843,0.019619193,65819.6308,6.029195339,11.43011586,102.8710428,166.6789572,59.71546978,0.236720143,377.3600875,7174.077281,0.007601574,39083.05228,0.041411977,120391.6767,3.080406204,365.1821426,5747.469561,0.006089956,12414.02558,0.013153767,68481.78256,5.516484733,315.7592732,2979.038523,0.003156557,7715.116744,0.008174854,57279.83006,7.424363359,544.3112234,9532.759691,0.010100809,27546.41473,0.029187882,264974.8453,9.619213531
merged_OR007@12_1.xlsx,12000,32000,OR,0.007,1,12,-2.16E-06,0.096716845,0.953616294,3.775797409,-0.010305261,1.72E-07,0.166159988,2.278657392,7.691387349,-0.078240124,9.14E-07,0.11728398,0.300520277,1.839645437,0.001114422,0.029762535,-0.011044465,0.007825983,1066.275671,1114.804153,1142.519361,0.37760001,0.513403981,0.001225394,0.106180199,9.73E-06,0.001017695,1.24E-05,0.000550605,0.318241317,0.513251093,0.000643934,0.165181738,4.71E-06,0.001676676,8.83E-06,0.000991708,0.025902581,0.616688302,6.44E-05,0.351114071,6.20E-07,0.003814348,3.99E-06,0.002411668,1.186521012,14.57769826,1.000297883,0.832517789,1.902981069,19.02305068,0.642808343,0.30240941,2.066994735,15.68790281,0.606971576,0.266806943,1.403033765,3.100984598,0.555208634,0.228308723,1775,11.78328996,106.0496096,160.2003904,69.71968365,0.203383214,354.0245265,6765.413741,0.011115607,35603.67078,0.058497002,119206.2264,3.348144273,934.6682115,6937.925744,0.011399045,25728.19563,0.042271549,61919.93925,2.406695757,1116.420728,9141.362589,0.015019303,23366.98775,0.038392073,48633.22812,2.081279309,246.4362359,3733.026139,0.00613338,13065.67111,0.02146696,87672.24705,6.71012199,11.29018122,101.611631,164.638369,58.98439558,0.236720143,836.1653412,38340.04769,0.017628295,264637.9953,0.12167738,743861.5214,2.810864406,478.4440499,9251.108156,0.004253549,25506.68267,0.011727667,256597.746,10.06002032,492.7538922,8169.174761,0.003756089,13149.21282,0.006045851,117255.2962,8.917286366,2208.843349,59737.26533,0.027466479,108270.1232,0.049781306,1255373.405,11.59482753
merged_OR007@12_2.xlsx,12000,32000,OR,0.007,2,12,-2.85E-07,0.104462432,0.639837105,3.089863717,-0.016993543,1.17E-06,0.168438934,1.735986875,5.401260063,-0.068217423,-1.58E-06,0.149552777,0.349713508,1.710014061,0.000650979,-0.091997332,0.029272391,0.020117927,1066.069878,1142.995727,1201.286834,0.489155632,0.41969365,0.000980384,0.088813714,7.73E-06,0.000850171,1.21E-05,0.000486644,0.241757146,0.570242671,0.000608795,0.184464533,4.41E-06,0.001850009,1.04E-05,0.001062004,0.018150992,0.62852597,5.23E-05,0.347272089,6.75E-07,0.003773368,3.86E-06,0.002220706,2.023334742,26.94925092,0.73599131,0.667742735,1.610367758,18.73010879,0.481467696,0.255746767,1.750285025,11.4452886,0.459549832,0.225308417,1.158240237,3.131149893,0.458231563,0.219139083,1755,11.65052049,104.8546845,158.3953155,68.93410975,0.203383214,446.0901738,5847.832218,0.008639389,61500.08974,0.090858148,138904.0574,2.258599264,655.1703118,5060.348206,0.007475987,18491.68435,0.027318988,51013.68959,2.758736772,844.8029019,6219.279058,0.009188152,15561.02524,0.022989331,38576.64667,2.479055594,421.3662509,3612.758147,0.005337366,10150.70917,0.014996314,72327.43315,7.125357643,11.16296791,100.4667112,162.7832888,58.31978267,0.236720143,1373.687315,42623.48423,0.020764112,207310.1687,0.100991548,701170.8802,3.382231005,480.1010694,11011.28555,0.005364169,34134.50094,0.016628688,347349.3856,10.17590344,790.8293699,13455.62257,0.006554932,19771.46245,0.009631706,138794.4238,7.01993715,1726.820726,41091.09271,0.020017605,105160.8418,0.051229307,1090531.126,10.37012549
merged_OR007@12_3.xlsx,12000,32000,OR,0.007,3,12,-1.34E-06,0.107850536,0.50389453,3.095130364,-0.017128499,-2.73E-07,0.169577712,0.767030537,3.305036941,-0.040608025,-1.59E-06,0.179544911,0.423474223,1.684883457,0.000193147,-0.042239925,0.020764268,0.001854828,1054.382561,1111.553407,1194.915603,0.469238492,0.434369689,0.000992688,0.093921225,7.85E-06,0.000893456,1.41E-05,0.0005625,0.180999461,0.61781912,0.000544126,0.197568639,4.31E-06,0.00198519,1.07E-05,0.001068468,0.024566025,0.625965344,5.04E-05,0.343549124,4.11E-07,0.003726857,2.99E-06,0.002138828,2.592485582,19.10111622,0.703069353,0.693919709,1.824372334,19.68814173,0.475385295,0.273385141,1.819940065,19.12021246,0.450060733,0.239734479,1.319699863,4.710542282,0.526454486,0.262994491,1733,11.50447408,103.5402668,156.4097332,68.06997846,0.203383214,2108.60636,26247.79573,0.036193449,77336.10167,0.106639821,110966.3716,1.434858613,641.9990824,5790.166059,0.00798414,25390.59082,0.035011437,62973.37256,2.480185396,623.7795389,3807.001086,0.005249527,14563.61296,0.020081968,42501.64204,2.918344654,310.3519997,2634.101135,0.003632199,11465.64459,0.015810136,97560.8385,8.508971103,11.02303327,99.20729947,160.7427005,57.58870847,0.236720143,1500.122977,30103.28177,0.01540114,250243.8498,0.128027257,771377.6176,3.082503798,358.5952664,5090.130652,0.002604162,52103.37535,0.026656608,501100.847,9.617435407,366.7678356,5223.63252,0.002672463,13117.6305,0.006711111,86036.72015,6.558861384,4850.39851,159566.4517,0.081635793,280289.3153,0.143398818,2253983.375,8.04163146
merged_OR007@3_0.xlsx,12000,32000,OR,0.007,0,3,3.17E-07,0.082581623,0.488752816,3.287944009,0.005316868,2.74E-07,0.094144021,0.540351547,3.112973701,-0.016693688,-4.16E-07,0.083103974,0.28156829,2.46981922,0.004875993,0.005994207,0.020969869,-0.094533378,1067.937352,1159.205412,1063.681026,0.162126602,0.686001213,0.00156761,0.148112266,1.27E-05,0.00139656,1.44E-05,0.000768621,0.244448603,0.483868705,0.0007342,0.264989596,5.62E-06,0.002798065,3.93E-05,0.003115894,0.056830226,0.535313933,0.000152973,0.400160481,1.20E-06,0.00440269,7.75E-06,0.003130743,0.663233907,2.852823448,1.417742471,1.281493291,2.135126461,10.24759516,0.558936155,0.370132167,2.262170614,10.58712686,0.499116426,0.317206048,0.366648937,1.859324561,0.24667763,0.24550766,1797,11.92933637,107.3640273,162.1859727,70.58381494,0.203383214,411.472509,4397.706976,0.010219033,20737.90418,0.048189053,74002.21123,3.568451788,1332.729863,13546.36856,0.031477948,46338.57015,0.107677795,64188.59466,1.385208789,817.2513449,5956.927558,0.013842223,20689.15029,0.048075762,52245.29999,2.525251123,257.2812849,3136.469039,0.007288271,13042.04301,0.030306037,86240.8272,6.612524365,11.43011586,102.8710428,166.6789572,59.71546978,0.236720143,264.6828362,3605.058193,0.00676663,21925.56927,0.041153905,80561.09629,3.674298957,233.5073791,2462.783265,0.004622601,12803.82979,0.024032562,80361.65818,6.276376641,221.1482354,1660.784429,0.003117263,5867.185265,0.011012603,37443.7522,6.381893619,1028.850731,11333.57795,0.021272925,29525.29454,0.055418455,184744.8907,6.257173503
merged_OR007@3_1.xlsx,12000,32000,OR,0.007,1,3,3.66E-06,0.08856974,0.445897951,3.207083725,0.007352436,-1.38E-06,0.092779969,0.637245006,3.14354706,-0.018859976,1.61E-06,0.112752465,0.302500544,1.857960812,0.001218774,0.038955906,0.043987071,-0.026599737,1063.221813,1152.716735,1174.14657,0.275953255,0.60335778,0.001478661,0.117512287,1.20E-05,0.001116315,1.41E-05,0.000555694,0.277175856,0.472186763,0.000617993,0.24486887,4.77E-06,0.002532934,3.15E-05,0.002581281,0.029453935,0.615180553,7.88E-05,0.34907728,6.79E-07,0.00380119,4.66E-06,0.002402928,0.995589078,9.368977634,1.277794779,0.980781621,2.39268305,18.77156232,0.479898844,0.336636883,2.505472193,17.59525743,0.440720338,0.293675229,0.445644522,3.013576771,0.215278329,0.231257018,1776,11.78992843,106.1093559,160.2906441,69.75896234,0.203383214,664.2630841,3945.077875,0.008029718,24112.22212,0.049077447,74082.72773,3.072413955,1282.403908,12519.97565,0.025482862,46123.8894,0.093879474,59427.39943,1.288429927,645.947451,4097.912861,0.008340795,21299.29698,0.043352085,52512.08256,2.465437362,251.111858,2269.607508,0.004619505,12284.12435,0.025002816,81760.36284,6.655774602,11.29654189,101.668877,164.731123,59.01762623,0.236720143,298.0920985,4710.674184,0.00903145,20045.04169,0.038430971,82772.47292,4.129324059,230.5444267,2612.321914,0.005008424,15282.26144,0.029299622,74211.13746,4.856031143,338.2488613,2450.76316,0.004698679,6744.632108,0.012931016,47358.45242,7.021650945,506.5252625,6593.731466,0.012641705,24607.70248,0.047178645,160819.974,6.535351039
